Id,Name,Type,Industry,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,Phone,Website,Rating,Description,CreatedDate,NumberOfEmployees,AnnualRevenue,ParentId
001GJ2vwlaXONX0IFT,Peregrine Hollow Evergreen Southern Collective,Former Customer,Education,9024 Dickerson Plains,Alder Bay,WA,59494,United States,'+1-415-555-0158,https://peregrine-hollow-evergreen-southern-collective.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2021-08-04T18:32:56Z,24,3475141.99,
001pOXC8pNylRaRY5A,Oakmere Goldenleaf Northern Partners,Former Customer,Education,29316 Hodge Shoal,Cedar Crossing,CA,21407,United States,'+1-303-555-0125,https://oakmere-goldenleaf-northern-partners.example.invalid,Warm,Regional organization evaluating operational improvements.,2025-10-16T18:03:32Z,520,122421781.79,
0014cziPpL6YtrlIIC,Novacairn Ironwood Frontier Analytics,Former Customer,Energy,2883 Austin Throughway Apt. 727,Willow Harbor,CO,22275,United States,'+1-303-555-0123,https://novacairn-ironwood-frontier-analytics.example.invalid,Warm,Regional organization evaluating operational improvements.,2023-05-02T11:22:23Z,280,64977803.56,
001JpXNK6wAFLxqA39,Morrowfen Keystone Worldwide Industries,Customer,Education,332 Jeffrey Ramp,Lake Briar,MA,27110,United States,'+1-202-555-0106,https://morrowfen-keystone-worldwide-industries.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2023-03-09T16:39:54Z,12,4835410.45,
0017zKMESrLRf4iY3C,Latticebrook Moonridge Southern Systems,Customer,Healthcare,93283 Moses Stravenue,Lake Briar,OR,69267,United States,'+1-713-555-0162,https://latticebrook-moonridge-southern-systems.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2022-12-07T10:46:00Z,24,7262003.98,
001ELIrItgjWFxCQSW,Kestrel Arc Redwood Northern Collective,Customer,Consumer Goods,715 Harris Lane Apt. 666,Alder Bay,OR,93886,United States,'+1-971-555-0175,https://kestrel-arc-redwood-northern-collective.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2025-06-27T00:20:25Z,520,141996513.68,
001J6hTar5vB37wAO0,Juniper Vale Stonebridge Frontier Partners,Customer,Consumer Goods,1768 James Cape,Summit Glen,OR,15670,United States,'+1-617-555-0102,https://juniper-vale-stonebridge-frontier-partners.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2022-03-01T07:17:37Z,24,3957197.22,
001CtKb9oj7o8JaYFV,Ivorypine Bluecrest Coastal Analytics,Prospect,Retail,47103 Isaac Tunnel,Lake Briar,TX,25080,United States,'+1-303-555-0155,https://ivorypine-bluecrest-coastal-analytics.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2021-07-20T02:45:08Z,520,166145461.09,001yvWhfz01vDWFY3M
001QAtek1IxiotWYQX,Harborlume Clearpath Summit Industries,Customer,Technology,931 Angela Light Suite 113,Lake Briar,NC,65524,United States,'+1-617-555-0160,https://harborlume-clearpath-summit-industries.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2023-06-09T04:08:39Z,12,3673302.84,
001KHDCIGQaLLlIQRR,Glimmerforge Evergreen Pacific Systems,Prospect,Media,412 Tyler Viaduct Suite 669,Willow Harbor,CO,43650,United States,'+1-202-555-0135,https://glimmerforge-evergreen-pacific-systems.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2024-10-26T01:28:58Z,90,11640362.0,
001ltWK4Hcf9TG4A1U,Fablecrest Goldenleaf Global Collective,Customer,Retail,3293 Angela Mount Suite 972,Alder Bay,NC,25773,United States,'+1-202-555-0191,https://fablecrest-goldenleaf-global-collective.example.invalid,Cold,Established organization focused on service reliability.,2023-11-21T20:03:03Z,48,15418958.15,
001b6L8DlV1y2PzQXZ,Evertrail Ironwood Coastal Partners,Customer,Transportation,78528 Samantha Divide,Summit Glen,TX,40836,United States,'+1-202-555-0158,https://evertrail-ironwood-coastal-partners.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2022-06-29T02:46:52Z,12,4736928.82,
001RiZCg1UERbAvQWO,Deltora Keystone Summit Works,Prospect,Financial Services,3033 Richard Highway Apt. 079,Alder Bay,MA,45112,United States,'+1-202-555-0120,https://deltora-keystone-summit-works.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2022-07-05T03:12:49Z,12,4727145.24,
001LTm1VHVbNsV6I1D,Cinderquill Moonridge Pacific Industries,Prospect,Business Services,214 Underwood Grove,Northhaven,OR,62714,United States,'+1-617-555-0174,https://cinderquill-moonridge-pacific-industries.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2021-11-16T13:13:44Z,3000,430502492.74,
001mC8KS3W25A4qI66,Brindlewave Redwood Global Systems,Partner,Manufacturing,25139 Farley Via,Cedar Crossing,WA,12579,United States,'+1-303-555-0118,https://brindlewave-redwood-global-systems.example.invalid,Hot,Regional organization evaluating operational improvements.,2025-01-30T08:26:02Z,90,28758773.07,
001CobSEZTi3dLCAGD,Avenlo Stonebridge Coastal Collective,Partner,Media,29530 Valencia Port Suite 929,Northhaven,TX,87464,United States,'+1-303-555-0104,https://avenlo-stonebridge-coastal-collective.example.invalid,Hot,Regional organization evaluating operational improvements.,2025-10-31T07:03:48Z,160,24205074.68,
001DbG9gnZEl0ZPAAY,Rivermark Westwind Summit Logistics,Customer,Energy,336 Charles Alley Apt. 185,Summit Glen,NC,91665,United States,'+1-303-555-0131,https://rivermark-westwind-summit-logistics.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2024-01-12T07:56:05Z,24,2538667.57,001Nq19y9hHnEHcAPQ
001zDxxuW7kQ4BrAGJ,Quarrylight Brightwater Regional Works,Former Customer,Business Services,694 Whitney Glens Apt. 859,Willow Harbor,WA,42577,United States,'+1-202-555-0106,https://quarrylight-brightwater-regional-works.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2021-02-10T03:41:59Z,520,208909496.56,
001n3aMHCveux7aI17,Peregrine Hollow Copperfield Lakeside Industries,Former Customer,Transportation,9778 Dunn Fall,Willow Harbor,CA,26765,United States,'+1-713-555-0148,https://peregrine-hollow-copperfield-lakeside-industries.example.invalid,Warm,Established organization focused on service reliability.,2025-04-08T18:31:03Z,48,10854483.05,
0010APGD8asQ2PkIS9,Oakmere Farpoint Eastern Systems,Former Customer,Media,61681 Brown Gardens Suite 842,Lake Briar,NC,52198,United States,'+1-202-555-0168,https://oakmere-farpoint-eastern-systems.example.invalid,Cold,Regional organization evaluating operational improvements.,2024-03-26T09:13:12Z,48,18247891.37,001nrvjrS2WHC2oY9X
001lpuGrFmSTBnuY0M,Novacairn Highland Western Analytics,Former Customer,Technology,6258 Garrison Streets Suite 962,Summit Glen,TX,40868,United States,'+1-202-555-0115,https://novacairn-highland-western-analytics.example.invalid,Hot,Regional organization evaluating operational improvements.,2022-07-01T18:35:51Z,160,17324561.76,
001qn0PeVSegyj1AFD,Morrowfen Juniper Regional Logistics,Prospect,Healthcare,031 Rose Track,Summit Glen,OR,61380,United States,'+1-415-555-0157,https://morrowfen-juniper-regional-logistics.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2022-07-23T22:10:01Z,12,3636098.23,
001j7iSsvqojgmCYMF,Latticebrook Longview Lakeside Works,Partner,Consumer Goods,945 Mathis Garden Apt. 513,Lake Briar,OR,44220,United States,'+1-415-555-0165,https://latticebrook-longview-lakeside-works.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2023-09-15T13:37:10Z,1500,162415897.66,001AZHmNsDfQdrZQQD
0016aFsydu36rL2Y22,Kestrel Arc Northstar Eastern Industries,Customer,Technology,87685 Austin Summit Apt. 423,Cedar Crossing,CA,47030,United States,'+1-617-555-0176,https://kestrel-arc-northstar-eastern-industries.example.invalid,Hot,Regional organization evaluating operational improvements.,2023-09-20T23:50:18Z,280,80051344.91,001Ra45bI6XkX2bYRW
001KLzOHTO9BbVjAXJ,Juniper Vale Silverline Western Partners,Prospect,Transportation,27952 Smith Creek,Willow Harbor,TX,23995,United States,'+1-971-555-0131,https://juniper-vale-silverline-western-partners.example.invalid,Cold,Regional organization evaluating operational improvements.,2023-09-30T11:26:10Z,48,20124434.24,
001MWcxAC2gFuxkIC7,Ivorypine Westwind Regional Analytics,Customer,Financial Services,810 Adams Motorway,Northhaven,TX,60658,United States,'+1-303-555-0100,https://ivorypine-westwind-regional-analytics.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2025-10-14T15:53:01Z,48,16908134.7,001Cie8IUBvN1LAIXN
001RxHpen37aRbGQYJ,Harborlume Brightwater Northern Logistics,Partner,Consumer Goods,656 Charles Way,Northhaven,TX,20427,United States,'+1-971-555-0161,https://harborlume-brightwater-northern-logistics.example.invalid,Cold,Established organization focused on service reliability.,2022-07-03T05:50:15Z,48,6864312.3,
001qdzVzEft9QHHY1E,Glimmerforge Copperfield Frontier Works,Prospect,Manufacturing,14945 Penny Branch,Northhaven,CA,16791,United States,'+1-202-555-0125,https://glimmerforge-copperfield-frontier-works.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2024-12-15T05:50:09Z,90,28646813.53,
001yVmlwCnpWY0fA4W,Fablecrest Farpoint Worldwide Collective,Customer,Financial Services,6171 Michelle Forest Apt. 610,Cedar Crossing,CA,20078,United States,'+1-415-555-0151,https://fablecrest-farpoint-worldwide-collective.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2023-05-22T07:31:41Z,3000,560182857.51,
001Ql5gfswhLAUiIZH,Evertrail Highland Southern Partners,Partner,Retail,68588 Kelly Grove Apt. 929,Alder Bay,NC,99205,United States,'+1-202-555-0127,https://evertrail-highland-southern-partners.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2026-01-25T21:22:31Z,90,32847238.27,
001kpkteJ4XLaaYQTV,Deltora Juniper Northern Analytics,Prospect,Healthcare,691 Buckley Ville Suite 223,Northhaven,MA,18584,United States,'+1-617-555-0182,https://deltora-juniper-northern-analytics.example.invalid,Cold,Regional organization evaluating operational improvements.,2021-12-30T21:33:29Z,160,62454542.3,001PNjrEBhT4URLAB1
0016bs349lxRsmUQ0V,Cinderquill Longview Frontier Logistics,Customer,Technology,761 Ryan Summit,Summit Glen,WA,27835,United States,'+1-415-555-0197,https://cinderquill-longview-frontier-logistics.example.invalid,Warm,Regional organization evaluating operational improvements.,2022-02-17T21:29:57Z,3000,968581345.19,
001FUJDI7PYzDeCQBR,Brindlewave Northstar Worldwide Systems,Customer,Financial Services,99466 Misty Centers Suite 727,Cedar Crossing,NC,90245,United States,'+1-303-555-0176,https://brindlewave-northstar-worldwide-systems.example.invalid,Hot,Established organization focused on service reliability.,2024-01-20T22:20:42Z,90,32867560.09,
001dbHSEev61SnuI4N,Avenlo Silverline Southern Collective,Prospect,Healthcare,24152 Kyle Lakes,Alder Bay,MA,95540,United States,'+1-202-555-0190,https://avenlo-silverline-southern-collective.example.invalid,Warm,Established organization focused on service reliability.,2024-04-21T02:48:11Z,48,11497888.1,001dUDfaBymF8HyAUN
001n8Q7o6w0wrFoIIH,Rivermark Stonebridge Northern Partners,Partner,Education,527 Thomas Alley Apt. 294,Alder Bay,CO,74142,United States,'+1-971-555-0160,https://rivermark-stonebridge-northern-partners.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2026-05-18T22:26:50Z,160,43480051.26,
001R4mUDXDD6VZPI0I,Quarrylight Bluecrest Global Analytics,Former Customer,Manufacturing,372 Long Orchard,Willow Harbor,NC,70136,United States,'+1-415-555-0134,https://quarrylight-bluecrest-global-analytics.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2024-11-08T02:58:01Z,280,73388011.78,001ZBID6zyXHdcLAAH
001I9h4vN2Mpc08I26,Peregrine Hollow Clearpath Coastal Logistics,Prospect,Healthcare,5721 Tina Via,Lake Briar,NC,59750,United States,'+1-202-555-0170,https://peregrine-hollow-clearpath-coastal-logistics.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2022-04-13T20:21:59Z,24,9422548.1,
001X3Yql9lqICvlQUO,Oakmere Evergreen Summit Systems,Prospect,Business Services,50769 Mendez Station,Summit Glen,CA,43035,United States,'+1-415-555-0113,https://oakmere-evergreen-summit-systems.example.invalid,Warm,Established organization focused on service reliability.,2022-06-02T21:28:54Z,1500,220166981.33,
001lppe6kqinEz1A7H,Novacairn Goldenleaf Pacific Collective,Partner,Consumer Goods,85062 Hopkins Key,Lake Briar,MA,80767,United States,'+1-202-555-0188,https://novacairn-goldenleaf-pacific-collective.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2021-05-26T21:29:53Z,160,66124570.08,
0012Mm2CXMo3FSXAIK,Morrowfen Ironwood Global Partners,Customer,Technology,875 Cooper Orchard,Summit Glen,NC,57864,United States,'+1-202-555-0138,https://morrowfen-ironwood-global-partners.example.invalid,Hot,Established organization focused on service reliability.,2026-06-06T08:16:55Z,48,14070652.87,
001YrVA37VnfW7fIO3,Latticebrook Keystone Coastal Analytics,Partner,Transportation,75186 Pennington Common,Alder Bay,CA,91438,United States,'+1-617-555-0155,https://latticebrook-keystone-coastal-analytics.example.invalid,Hot,Regional organization evaluating operational improvements.,2024-07-14T02:28:31Z,48,17588300.89,001FVBcrH6719XQAUS
0016qNzHRpaK4VVIC7,Kestrel Arc Moonridge Summit Industries,Customer,Retail,67093 Kim Knolls,Willow Harbor,WA,79389,United States,'+1-971-555-0123,https://kestrel-arc-moonridge-summit-industries.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2023-09-10T03:17:07Z,1500,190885299.4,
001paldePwcfVa7AJJ,Juniper Vale Redwood Pacific Systems,Customer,Transportation,627 Mitchell Motorway Suite 523,Willow Harbor,CO,13094,United States,'+1-713-555-0153,https://juniper-vale-redwood-pacific-systems.example.invalid,Hot,Regional organization evaluating operational improvements.,2023-10-05T06:45:07Z,520,182977390.93,
001PcZ9V15a5LqkQLE,Ivorypine Stonebridge Global Collective,Partner,Education,28138 Perez Point Suite 234,Cedar Crossing,NC,84501,United States,'+1-617-555-0122,https://ivorypine-stonebridge-global-collective.example.invalid,Warm,Regional organization evaluating operational improvements.,2024-08-19T16:39:52Z,48,16997058.21,
001rpVRMvKUYUnZQWY,Harborlume Bluecrest Eastern Partners,Customer,Financial Services,37286 Brian Land Apt. 105,Northhaven,OR,27758,United States,'+1-202-555-0145,https://harborlume-bluecrest-eastern-partners.example.invalid,Hot,Regional organization evaluating operational improvements.,2021-01-19T17:21:01Z,12,4946290.12,
0015fdr3n38vtS2Q4V,Glimmerforge Clearpath Western Works,Former Customer,Education,7023 Mario Green,Summit Glen,WA,91233,United States,'+1-617-555-0105,https://glimmerforge-clearpath-western-works.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2023-11-15T23:03:35Z,1500,491703455.07,
001ll0htSxmTlUFAHW,Fablecrest Evergreen Regional Industries,Former Customer,Media,821 Jack Port Suite 261,Alder Bay,MA,24557,United States,'+1-617-555-0194,https://fablecrest-evergreen-regional-industries.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2026-02-14T04:11:04Z,520,88766573.81,
001yFWO67SRy3CKA0S,Evertrail Goldenleaf Lakeside Systems,Partner,Manufacturing,37759 Theresa Parks,Cedar Crossing,OR,57270,United States,'+1-713-555-0156,https://evertrail-goldenleaf-lakeside-systems.example.invalid,Warm,Regional organization evaluating operational improvements.,2025-05-10T23:52:29Z,900,262074078.56,
001KqKN8Jf0F9i9AKQ,Deltora Ironwood Eastern Collective,Partner,Manufacturing,78125 Rivera Harbors,Willow Harbor,NC,33261,United States,'+1-971-555-0155,https://deltora-ironwood-eastern-collective.example.invalid,Warm,Established organization focused on service reliability.,2025-06-06T22:57:52Z,24,9692363.65,
001mfVgWjeDJGGOY8D,Cinderquill Keystone Western Logistics,Partner,Manufacturing,308 Tammy Shores,Lake Briar,OR,61559,United States,'+1-415-555-0150,https://cinderquill-keystone-western-logistics.example.invalid,Cold,Established organization focused on service reliability.,2023-09-03T14:25:40Z,24,6327616.47,
001wXq5LbckG7u9AEU,Brindlewave Moonridge Regional Works,Partner,Healthcare,517 Jennifer Estate,Cedar Crossing,CA,49388,United States,'+1-202-555-0167,https://brindlewave-moonridge-regional-works.example.invalid,Cold,Regional organization evaluating operational improvements.,2025-09-04T20:19:33Z,1500,132695180.34,
001Oil2EokU3tWpID9,Avenlo Redwood Lakeside Industries,Prospect,Financial Services,645 Alexandra Skyway,Alder Bay,NC,74704,United States,'+1-971-555-0125,https://avenlo-redwood-lakeside-industries.example.invalid,Cold,Regional organization evaluating operational improvements.,2021-12-23T12:24:09Z,520,131131584.59,001rvlO3y0uELfOAW4
0017R1i3b17QyDUAUX,Rivermark Silverline Eastern Systems,Former Customer,Manufacturing,96461 Eaton Prairie,Lake Briar,TX,40261,United States,'+1-971-555-0118,https://rivermark-silverline-eastern-systems.example.invalid,Warm,Regional organization evaluating operational improvements.,2022-02-28T23:22:19Z,12,1637710.76,
001W0PnXXJdO3tsYE6,Quarrylight Westwind Western Analytics,Prospect,Transportation,207 Nathaniel Loaf Apt. 071,Summit Glen,NC,30552,United States,'+1-713-555-0146,https://quarrylight-westwind-western-analytics.example.invalid,Cold,Regional organization evaluating operational improvements.,2022-11-26T05:59:12Z,520,199692273.66,001O8ZWUKMYoipYYQ7
001Jp0rdHFWnaMvI7G,Peregrine Hollow Brightwater Southern Logistics,Former Customer,Retail,13672 Lindsey Inlet Apt. 344,Lake Briar,TX,91034,United States,'+1-303-555-0174,https://peregrine-hollow-brightwater-southern-logistics.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2022-07-14T18:30:56Z,12,1208183.24,
001Pv3IESUoMrhiAAG,Oakmere Copperfield Northern Works,Partner,Retail,72981 Lin Knoll Apt. 103,Cedar Crossing,OR,90285,United States,'+1-202-555-0132,https://oakmere-copperfield-northern-works.example.invalid,Warm,Regional organization evaluating operational improvements.,2024-08-01T21:19:51Z,1500,199023495.95,
001S6Q42Y1rkKzpYHW,Novacairn Farpoint Frontier Industries,Partner,Consumer Goods,363 Harper Parkways,Lake Briar,TX,82078,United States,'+1-617-555-0146,https://novacairn-farpoint-frontier-industries.example.invalid,Hot,Regional organization evaluating operational improvements.,2022-03-03T12:33:17Z,520,169386064.01,
001pELio0Z9bDlQYUE,Morrowfen Highland Worldwide Partners,Former Customer,Energy,621 Brent Squares Apt. 037,Alder Bay,WA,22097,United States,'+1-202-555-0116,https://morrowfen-highland-worldwide-partners.example.invalid,Warm,Established organization focused on service reliability.,2026-01-14T21:03:22Z,900,159028879.73,
001LDOa8tzZhi9lQLS,Latticebrook Juniper Southern Analytics,Former Customer,Technology,0755 Michael Oval Suite 302,Summit Glen,MA,15589,United States,'+1-713-555-0166,https://latticebrook-juniper-southern-analytics.example.invalid,Hot,Regional organization evaluating operational improvements.,2021-07-24T09:15:36Z,280,87190728.66,
001MMbrZQQUkCyfI5Q,Kestrel Arc Longview Northern Logistics,Former Customer,Consumer Goods,7539 Jason Locks,Cedar Crossing,NC,75429,United States,'+1-202-555-0138,https://kestrel-arc-longview-northern-logistics.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2026-04-26T23:44:08Z,1500,290221286.52,
001v3PBn9EDl48XQNP,Juniper Vale Northstar Frontier Works,Partner,Manufacturing,70276 Park Trace Apt. 711,Cedar Crossing,NC,28996,United States,'+1-971-555-0186,https://juniper-vale-northstar-frontier-works.example.invalid,Hot,Regional organization evaluating operational improvements.,2022-12-20T12:13:03Z,24,2791288.89,
001We3no8uGmxSIY96,Ivorypine Silverline Worldwide Collective,Prospect,Technology,785 Jessica Circle,Alder Bay,NC,22252,United States,'+1-971-555-0131,https://ivorypine-silverline-worldwide-collective.example.invalid,Warm,Established organization focused on service reliability.,2021-10-27T18:53:13Z,48,5680713.79,
001G40EGKjt7p96I7T,Harborlume Westwind Southern Partners,Customer,Financial Services,985 Cox Divide Suite 254,Northhaven,MA,43942,United States,'+1-202-555-0114,https://harborlume-westwind-southern-partners.example.invalid,Hot,Established organization focused on service reliability.,2021-08-16T18:53:40Z,280,47602186.27,
001ULaAYdBnWIytQCT,Glimmerforge Brightwater Pacific Analytics,Partner,Consumer Goods,4240 Patterson Union Apt. 706,Lake Briar,TX,18075,United States,'+1-415-555-0176,https://glimmerforge-brightwater-pacific-analytics.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2026-05-24T16:15:09Z,90,10620638.91,
001wp2Q6PkIMrfFY6U,Fablecrest Copperfield Global Logistics,Customer,Consumer Goods,688 Carson Summit,Alder Bay,NC,91983,United States,'+1-415-555-0189,https://fablecrest-copperfield-global-logistics.example.invalid,Warm,Established organization focused on service reliability.,2026-04-09T18:53:40Z,280,104834951.77,001pCWrmUg2EHGPAG8
001X5lK5MbsgblUIV7,Evertrail Farpoint Coastal Works,Former Customer,Education,4925 Ann Greens,Northhaven,TX,63621,United States,'+1-713-555-0168,https://evertrail-farpoint-coastal-works.example.invalid,Warm,Established organization focused on service reliability.,2026-04-23T05:48:48Z,280,94271801.96,
001XJBJ9looV3jVARS,Deltora Highland Summit Collective,Customer,Consumer Goods,027 Brady Squares Suite 019,Lake Briar,WA,75537,United States,'+1-415-555-0114,https://deltora-highland-summit-collective.example.invalid,Hot,Regional organization evaluating operational improvements.,2023-10-06T05:16:39Z,280,68157325.84,
0012n9SIy3FafTfYR5,Cinderquill Juniper Pacific Partners,Partner,Consumer Goods,3351 Snyder Garden Suite 463,Summit Glen,TX,83279,United States,'+1-415-555-0143,https://cinderquill-juniper-pacific-partners.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2021-03-23T01:08:58Z,900,329841094.19,
00142tCTlA12GP8QFU,Brindlewave Longview Global Analytics,Partner,Healthcare,352 Jason Mills,Willow Harbor,WA,41338,United States,'+1-202-555-0100,https://brindlewave-longview-global-analytics.example.invalid,Warm,Established organization focused on service reliability.,2021-10-09T04:52:30Z,520,158087077.4,
001N2mO6ogfdaXBYDK,Avenlo Northstar Coastal Logistics,Prospect,Technology,73141 Rodriguez Forges Apt. 728,Alder Bay,WA,76242,United States,'+1-971-555-0125,https://avenlo-northstar-coastal-logistics.example.invalid,Warm,Regional organization evaluating operational improvements.,2025-04-30T23:48:02Z,12,3056962.02,
0013e2Rh2QW4yB5YBM,Rivermark Redwood Summit Systems,Prospect,Retail,99205 Gonzalez Corners Apt. 344,Alder Bay,WA,88603,United States,'+1-303-555-0116,https://rivermark-redwood-summit-systems.example.invalid,Hot,Established organization focused on service reliability.,2026-04-22T06:20:22Z,520,49089168.08,
001RPYkI2OuKjJ4ACQ,Quarrylight Stonebridge Pacific Collective,Customer,Business Services,221 Johnson Alley,Lake Briar,MA,81470,United States,'+1-971-555-0186,https://quarrylight-stonebridge-pacific-collective.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2025-04-15T09:26:12Z,1500,483855052.35,
001MetGBUEn7phAIPH,Peregrine Hollow Bluecrest Lakeside Partners,Former Customer,Energy,031 Villa Walks,Alder Bay,TX,44711,United States,'+1-617-555-0159,https://peregrine-hollow-bluecrest-lakeside-partners.example.invalid,Warm,Established organization focused on service reliability.,2022-03-04T20:22:37Z,280,91636636.51,
001rfSg90dRC6Q8Q6D,Oakmere Clearpath Eastern Analytics,Customer,Retail,14711 Castillo Brook,Summit Glen,OR,40131,United States,'+1-971-555-0111,https://oakmere-clearpath-eastern-analytics.example.invalid,Hot,Growing organization with a multi-year technology roadmap.,2023-05-29T11:47:24Z,160,48449469.02,001dUDfaBymF8HyAUN
001JX719udcxa4uA9H,Novacairn Evergreen Western Industries,Former Customer,Media,86988 Hayes Forks,Lake Briar,MA,42927,United States,'+1-971-555-0116,https://novacairn-evergreen-western-industries.example.invalid,Cold,Regional organization evaluating operational improvements.,2021-01-26T11:43:29Z,520,131160098.62,
001LDvrdIgxRUc4IID,Morrowfen Goldenleaf Regional Systems,Partner,Education,82695 Miller Landing Apt. 329,Northhaven,MA,98893,United States,'+1-713-555-0182,https://morrowfen-goldenleaf-regional-systems.example.invalid,Warm,Established organization focused on service reliability.,2025-05-16T17:11:54Z,90,23451756.34,
0018VJzGTzgcunuQ03,Latticebrook Ironwood Lakeside Collective,Partner,Consumer Goods,22872 Mary Rue Suite 082,Willow Harbor,MA,66160,United States,'+1-202-555-0131,https://latticebrook-ironwood-lakeside-collective.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2026-01-28T00:37:06Z,280,88289598.45,
0018MjZShtig55PAG6,Kestrel Arc Keystone Eastern Partners,Prospect,Retail,420 Norman Terrace,Lake Briar,NC,14834,United States,'+1-415-555-0110,https://kestrel-arc-keystone-eastern-partners.example.invalid,Warm,Established organization focused on service reliability.,2022-09-07T22:02:24Z,160,63890181.96,
001F4OLdqq7HlXbIGG,Juniper Vale Moonridge Western Works,Partner,Education,496 Douglas Hill,Alder Bay,OR,13301,United States,'+1-971-555-0170,https://juniper-vale-moonridge-western-works.example.invalid,Warm,Established organization focused on service reliability.,2021-10-16T10:15:39Z,3000,393314074.72,
001g6qzdBj5dugTI7C,Ivorypine Redwood Regional Industries,Prospect,Business Services,4641 William Fort Suite 842,Alder Bay,WA,81153,United States,'+1-202-555-0158,https://ivorypine-redwood-regional-industries.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2021-06-12T03:14:52Z,3000,1253618411.99,
001WdxdXyQuwjIfAY3,Harborlume Stonebridge Lakeside Systems,Prospect,Media,22147 Mcbride Streets,Summit Glen,MA,39913,United States,'+1-713-555-0174,https://harborlume-stonebridge-lakeside-systems.example.invalid,Warm,Growing organization with a multi-year technology roadmap.,2022-10-11T04:45:08Z,90,10788924.03,001Ra45bI6XkX2bYRW
001lH9xU3b2tTbiIZI,Glimmerforge Bluecrest Frontier Collective,Partner,Consumer Goods,394 Annette Crossing Apt. 129,Lake Briar,NC,77416,United States,'+1-617-555-0154,https://glimmerforge-bluecrest-frontier-collective.example.invalid,Cold,Established organization focused on service reliability.,2021-10-03T00:58:37Z,3000,956121552.73,
0011JBrPJ5YTub6QBD,Fablecrest Clearpath Worldwide Logistics,Prospect,Manufacturing,964 Fox Trail Apt. 386,Summit Glen,WA,64581,United States,'+1-303-555-0147,https://fablecrest-clearpath-worldwide-logistics.example.invalid,Cold,Regional organization evaluating operational improvements.,2023-09-03T08:00:03Z,48,5861921.09,
001sriFmgu6lhqcIL6,Evertrail Evergreen Southern Works,Former Customer,Media,57560 Alicia Ports,Northhaven,MA,15230,United States,'+1-617-555-0116,https://evertrail-evergreen-southern-works.example.invalid,Hot,Established organization focused on service reliability.,2025-01-01T15:24:01Z,1500,502742688.69,001cgzJWlSIy1t0I9S
001zKmRfZNU4LdqIBJ,Deltora Goldenleaf Northern Industries,Prospect,Technology,02837 April Skyway,Alder Bay,OR,65616,United States,'+1-617-555-0171,https://deltora-goldenleaf-northern-industries.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2025-04-25T20:56:51Z,160,36492826.77,
001BJaRoad36sorI41,Cinderquill Ironwood Frontier Systems,Prospect,Retail,4250 Patricia Knolls,Cedar Crossing,CA,15866,United States,'+1-617-555-0133,https://cinderquill-ironwood-frontier-systems.example.invalid,Hot,Established organization focused on service reliability.,2021-06-11T07:57:35Z,24,2269931.48,
001HN4NjiBD6CXII3H,Brindlewave Keystone Worldwide Analytics,Partner,Energy,3510 Sean Turnpike,Cedar Crossing,CO,79937,United States,'+1-617-555-0124,https://brindlewave-keystone-worldwide-analytics.example.invalid,Cold,Growing organization with a multi-year technology roadmap.,2021-06-19T20:55:41Z,520,94352948.64,
001x87pLwsHhY3bAD8,Avenlo Moonridge Southern Logistics,Prospect,Financial Services,0429 Madison Heights,Cedar Crossing,CO,17254,United States,'+1-971-555-0121,https://avenlo-moonridge-southern-logistics.example.invalid,Cold,Established organization focused on service reliability.,2022-06-02T21:14:05Z,280,45438091.33,
